file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
0000046525.tif,2057443675_2057443679.tif,specification,specification,train/specification/0000046525.tif,train/specification/2057443675_2057443679.tif,1
2077097340.tif,91810217-b.tif,presentation,invoice,train/presentation/2077097340.tif,train/invoice/91810217-b.tif,0
00921482.tif,91514569.tif,invoice,invoice,train/invoice/00921482.tif,train/invoice/91514569.tif,1
2080325301.tif,50585608-5609.tif,presentation,resume,train/presentation/2080325301.tif,train/resume/50585608-5609.tif,0
2031318188.tif,2078153222.tif,specification,invoice,train/specification/2031318188.tif,train/invoice/2078153222.tif,0
2023013371_2023013373.tif,2057429768_2057429770.tif,presentation,specification,train/presentation/2023013371_2023013373.tif,train/specification/2057429768_2057429770.tif,0
86619856_9867.tif,1000052005.tif,memo,memo,train/memo/86619856_9867.tif,train/memo/1000052005.tif,1
10403275_10403276.tif,50225968-5972.tif,resume,resume,train/resume/10403275_10403276.tif,train/resume/50225968-5972.tif,1
82784140_82784150.tif,506145243.tif,questionnaire,questionnaire,train/questionnaire/82784140_82784150.tif,train/questionnaire/506145243.tif,1
2069731737.tif,2057441398_2057441399.tif,specification,specification,train/specification/2069731737.tif,train/specification/2057441398_2057441399.tif,1
50486066-6067.tif,2023640968_2023640974.tif,resume,scientific_report,train/resume/50486066-6067.tif,train/scientific_report/2023640968_2023640974.tif,0
87064443-a_87064443.tif,2028729566.tif,invoice,invoice,train/invoice/87064443-a_87064443.tif,train/invoice/2028729566.tif,1
2058504408.tif,505581217_505581231.tif,advertisement,questionnaire,train/advertisement/2058504408.tif,train/questionnaire/505581217_505581231.tif,0
2069730613.tif,50618638-8639.tif,specification,resume,train/specification/2069730613.tif,train/resume/50618638-8639.tif,0
2031315185.tif,0011856402.tif,specification,memo,train/specification/2031315185.tif,train/memo/0011856402.tif,0
50278234-8239.tif,tob11428.13.tif,scientific_publication,news_article,train/scientific_publication/50278234-8239.tif,train/news_article/tob11428.13.tif,0
2042403976_2042403977.tif,2046247350.tif,news_article,news_article,train/news_article/2042403976_2042403977.tif,train/news_article/2046247350.tif,1
690305.tif,2048737018.tif,advertisement,advertisement,train/advertisement/690305.tif,train/advertisement/2048737018.tif,1
50348016-8019.tif,50680571-0571.tif,scientific_publication,scientific_publication,train/scientific_publication/50348016-8019.tif,train/scientific_publication/50680571-0571.tif,1
2051990413.tif,2056302979.tif,scientific_report,scientific_report,train/scientific_report/2051990413.tif,train/scientific_report/2056302979.tif,1
2060064062.tif,0012190486.tif,file_folder,memo,train/file_folder/2060064062.tif,train/memo/0012190486.tif,0
1002761884.tif,509138569+-8569.tif,advertisement,advertisement,train/advertisement/1002761884.tif,train/advertisement/509138569+-8569.tif,1
2041374699.tif,89651256_89651286.tif,budget,scientific_report,train/budget/2041374699.tif,train/scientific_report/89651256_89651286.tif,0
1002688115.tif,2058502784.tif,advertisement,advertisement,train/advertisement/1002688115.tif,train/advertisement/2058502784.tif,1
2021307281.tif,50470711-0711.tif,file_folder,file_folder,train/file_folder/2021307281.tif,train/file_folder/50470711-0711.tif,1
2080807428_7436.tif,87698658_8663.tif,questionnaire,questionnaire,train/questionnaire/2080807428_7436.tif,train/questionnaire/87698658_8663.tif,1
2074407150.tif,18004841.tif,file_folder,budget,train/file_folder/2074407150.tif,train/budget/18004841.tif,0
87597636.tif,2022262340.tif,scientific_publication,scientific_report,train/scientific_publication/87597636.tif,train/scientific_report/2022262340.tif,0
507369328_507369329.tif,98848129.tif,questionnaire,budget,train/questionnaire/507369328_507369329.tif,train/budget/98848129.tif,0
2505314350_4372.tif,0013003289.tif,presentation,presentation,train/presentation/2505314350_4372.tif,train/presentation/0013003289.tif,1
509139081+-9081.tif,502599841+-9841.tif,advertisement,advertisement,train/advertisement/509139081+-9081.tif,train/advertisement/502599841+-9841.tif,1
0011920135.tif,2071251839_1855.tif,specification,budget,train/specification/0011920135.tif,train/budget/2071251839_1855.tif,0
2076121195_1315.tif,2001117435.tif,scientific_report,scientific_report,train/scientific_report/2076121195_1315.tif,train/scientific_report/2001117435.tif,1
507307863_507307875.tif,0000176372.tif,questionnaire,questionnaire,train/questionnaire/507307863_507307875.tif,train/questionnaire/0000176372.tif,1
0060033765.tif,10117030.tif,presentation,scientific_publication,train/presentation/0060033765.tif,train/scientific_publication/10117030.tif,0
2078617605_7608.tif,2061675357.tif,presentation,memo,train/presentation/2078617605_7608.tif,train/memo/2061675357.tif,0
2069731091.tif,2069735616.tif,specification,specification,train/specification/2069731091.tif,train/specification/2069735616.tif,1
10028441.tif,2505487720_7726.tif,scientific_publication,scientific_publication,train/scientific_publication/10028441.tif,train/scientific_publication/2505487720_7726.tif,1
2028721447.tif,2041451081.tif,invoice,budget,train/invoice/2028721447.tif,train/budget/2041451081.tif,0
0060008410.tif,2063313632_3635.tif,questionnaire,budget,train/questionnaire/0060008410.tif,train/budget/2063313632_3635.tif,0
507307059+-7063.tif,2076060189.tif,questionnaire,scientific_report,train/questionnaire/507307059+-7063.tif,train/scientific_report/2076060189.tif,0
2069740248.tif,2069739471.tif,specification,specification,train/specification/2069740248.tif,train/specification/2069739471.tif,1
500714174.tif,2001287705_2001287706.tif,advertisement,scientific_report,train/advertisement/500714174.tif,train/scientific_report/2001287705_2001287706.tif,0
50393597-3597.tif,0060038182.tif,memo,memo,train/memo/50393597-3597.tif,train/memo/0060038182.tif,1
2080714734.tif,2080736699.tif,news_article,news_article,train/news_article/2080714734.tif,train/news_article/2080736699.tif,1
0000175124.tif,tob07117.33.tif,questionnaire,budget,train/questionnaire/0000175124.tif,train/budget/tob07117.33.tif,0
0060045074.tif,2051122674.tif,memo,memo,train/memo/0060045074.tif,train/memo/2051122674.tif,1
2065475295_5296.tif,03019153_03019214.tif,invoice,budget,train/invoice/2065475295_5296.tif,train/budget/03019153_03019214.tif,0
2031506109_6110.tif,2031299993.tif,specification,specification,train/specification/2031506109_6110.tif,train/specification/2031299993.tif,1
2505231173_1193.tif,2029233137_2029233139.tif,scientific_report,scientific_report,train/scientific_report/2505231173_1193.tif,train/scientific_report/2029233137_2029233139.tif,1
50413683-3692.tif,87597636.tif,scientific_publication,scientific_publication,train/scientific_publication/50413683-3692.tif,train/scientific_publication/87597636.tif,1
2040475134_2040475138.tif,2082693503_3522.tif,questionnaire,scientific_report,train/questionnaire/2040475134_2040475138.tif,train/scientific_report/2082693503_3522.tif,0
2076233109.tif,tob14502.90.tif,memo,memo,train/memo/2076233109.tif,train/memo/tob14502.90.tif,1
50467073-7074.tif,50464275-4277.tif,resume,resume,train/resume/50467073-7074.tif,train/resume/50464275-4277.tif,1
71152029.tif,50428461-8461.tif,advertisement,file_folder,train/advertisement/71152029.tif,train/file_folder/50428461-8461.tif,0
2024526102.tif,2041388925.tif,invoice,invoice,train/invoice/2024526102.tif,train/invoice/2041388925.tif,1
2001213464.tif,2001287705_2001287706.tif,scientific_report,scientific_report,train/scientific_report/2001213464.tif,train/scientific_report/2001287705_2001287706.tif,1
88131489.tif,885798.tif,invoice,memo,train/invoice/88131489.tif,train/memo/885798.tif,0
2064511195.tif,89976417_6424.tif,scientific_report,scientific_report,train/scientific_report/2064511195.tif,train/scientific_report/89976417_6424.tif,1
2045059467.tif,01085727_01085731.tif,memo,memo,train/memo/2045059467.tif,train/memo/01085727_01085731.tif,1
524114763+-4763.tif,50655545-5546.tif,advertisement,resume,train/advertisement/524114763+-4763.tif,train/resume/50655545-5546.tif,0
50394300-4301.tif,2028607746_2028607748.tif,resume,resume,train/resume/50394300-4301.tif,train/resume/2028607746_2028607748.tif,1
2504017906.tif,50572128-2129.tif,file_folder,resume,train/file_folder/2504017906.tif,train/resume/50572128-2129.tif,0
2040957113.tif,98848129.tif,budget,budget,train/budget/2040957113.tif,train/budget/98848129.tif,1
2040817709.tif,2048737018.tif,advertisement,advertisement,train/advertisement/2040817709.tif,train/advertisement/2048737018.tif,1
86619856_9867.tif,87216853_87216855.tif,memo,memo,train/memo/86619856_9867.tif,train/memo/87216853_87216855.tif,1
CTRSP-FILES025870-58.tif,50613587-3596.tif,scientific_publication,scientific_publication,train/scientific_publication/CTRSP-FILES025870-58.tif,train/scientific_publication/50613587-3596.tif,1
2061003564.tif,2058502784.tif,advertisement,advertisement,train/advertisement/2061003564.tif,train/advertisement/2058502784.tif,1
2053473213_3214.tif,87645607_87645628.tif,questionnaire,resume,train/questionnaire/2053473213_3214.tif,train/resume/87645607_87645628.tif,0
509019614+-9626.tif,2057436267_2057436271.tif,specification,specification,train/specification/509019614+-9626.tif,train/specification/2057436267_2057436271.tif,1
50547927-7928.tif,50550600-0601.tif,resume,resume,train/resume/50547927-7928.tif,train/resume/50550600-0601.tif,1
518218847+-8848.tif,0000472584.tif,questionnaire,questionnaire,train/questionnaire/518218847+-8848.tif,train/questionnaire/0000472584.tif,1
509138569+-8569.tif,2077585651.tif,advertisement,questionnaire,train/advertisement/509138569+-8569.tif,train/questionnaire/2077585651.tif,0
11299860-9862.tif,2060319357_2060319361.tif,resume,budget,train/resume/11299860-9862.tif,train/budget/2060319357_2060319361.tif,0
50471645-1645.tif,2023949364_2023949366.tif,scientific_publication,memo,train/scientific_publication/50471645-1645.tif,train/memo/2023949364_2023949366.tif,0
2074144140.tif,87245344.tif,presentation,file_folder,train/presentation/2074144140.tif,train/file_folder/87245344.tif,0
00101551.tif,2053475868_2053475869.tif,scientific_report,scientific_report,train/scientific_report/00101551.tif,train/scientific_report/2053475868_2053475869.tif,1
91810217-b.tif,2064517441.tif,invoice,scientific_report,train/invoice/91810217-b.tif,train/scientific_report/2064517441.tif,0
80317051.tif,1003638096_1003638099.tif,questionnaire,questionnaire,train/questionnaire/80317051.tif,train/questionnaire/1003638096_1003638099.tif,1
2044697972.tif,2023013371_2023013373.tif,presentation,presentation,train/presentation/2044697972.tif,train/presentation/2023013371_2023013373.tif,1
2077000117.tif,2001287705_2001287706.tif,budget,scientific_report,train/budget/2077000117.tif,train/scientific_report/2001287705_2001287706.tif,0
50466623-6624.tif,50443705-3706.tif,resume,resume,train/resume/50466623-6624.tif,train/resume/50443705-3706.tif,1
80909326_9328.tif,03530642.tif,presentation,presentation,train/presentation/80909326_9328.tif,train/presentation/03530642.tif,1
1003537550-a.tif,2021542199.tif,news_article,file_folder,train/news_article/1003537550-a.tif,train/file_folder/2021542199.tif,0
71181839.tif,505936891+-6896.tif,questionnaire,questionnaire,train/questionnaire/71181839.tif,train/questionnaire/505936891+-6896.tif,1
2044344063.tif,tnwl0025821.tif,file_folder,budget,train/file_folder/2044344063.tif,train/budget/tnwl0025821.tif,0
89947528_89947532.tif,tob18805.51_tob18805.52.tif,memo,memo,train/memo/89947528_89947532.tif,train/memo/tob18805.51_tob18805.52.tif,1
50541435-1436.tif,10115609.tif,resume,resume,train/resume/50541435-1436.tif,train/resume/10115609.tif,1
1000286354.tif,50492175-2176.tif,news_article,resume,train/news_article/1000286354.tif,train/resume/50492175-2176.tif,0
2501137891_2501137911.tif,2050817756_2050817757.tif,scientific_report,scientific_report,train/scientific_report/2501137891_2501137911.tif,train/scientific_report/2050817756_2050817757.tif,1
2023390605.tif,93474776_93474778.tif,budget,budget,train/budget/2023390605.tif,train/budget/93474776_93474778.tif,1
2080487158_7164.tif,2057423610_2057423612.tif,presentation,specification,train/presentation/2080487158_7164.tif,train/specification/2057423610_2057423612.tif,0
60038475_60038491.tif,50393165-3169.tif,scientific_publication,scientific_publication,train/scientific_publication/60038475_60038491.tif,train/scientific_publication/50393165-3169.tif,1
2069731737.tif,2057666492.tif,specification,specification,train/specification/2069731737.tif,train/specification/2057666492.tif,1
50404687-4688.tif,50569111-9114.tif,resume,resume,train/resume/50404687-4688.tif,train/resume/50569111-9114.tif,1
89688135.tif,2051674178_2051674179.tif,budget,budget,train/budget/89688135.tif,train/budget/2051674178_2051674179.tif,1
93216083.tif,2063650388.tif,invoice,invoice,train/invoice/93216083.tif,train/invoice/2063650388.tif,1
2073498513_8518.tif,11064642_11064647.tif,presentation,scientific_publication,train/presentation/2073498513_8518.tif,train/scientific_publication/11064642_11064647.tif,0
88928567_8586.tif,0060141431.tif,presentation,file_folder,train/presentation/88928567_8586.tif,train/file_folder/0060141431.tif,0
50681679-1693.tif,85875800.tif,scientific_publication,news_article,train/scientific_publication/50681679-1693.tif,train/news_article/85875800.tif,0
24009771.tif,2040799100_2040799101.tif,budget,budget,train/budget/24009771.tif,train/budget/2040799100_2040799101.tif,1
11311116.tif,2022909668.tif,file_folder,file_folder,train/file_folder/11311116.tif,train/file_folder/2022909668.tif,1
0060026980.tif,517723088+-3090.tif,presentation,advertisement,train/presentation/0060026980.tif,train/advertisement/517723088+-3090.tif,0
515313892+-3893.tif,2063724567.tif,questionnaire,questionnaire,train/questionnaire/515313892+-3893.tif,train/questionnaire/2063724567.tif,1
2029370314.tif,2061659202.tif,invoice,file_folder,train/invoice/2029370314.tif,train/file_folder/2061659202.tif,0
1000389481.tif,2501155344.tif,scientific_report,scientific_report,train/scientific_report/1000389481.tif,train/scientific_report/2501155344.tif,1
2048277831.tif,2024189717_2024189771.tif,news_article,scientific_report,train/news_article/2048277831.tif,train/scientific_report/2024189717_2024189771.tif,0
